ID,Year of Birth,Education Level,Marital Status,Annual Salary,Children at Home,Teenagers at Home,Registration Date,Days Since Last Purchase,Spending on Electronics,Spending on Toys,Spending on Furniture,Spending on Utilities,Spending on Food,Spending on Clothing,Number of Discount Purchases,Number of Web Purchases,Number of Catalog Purchases,Number of Store Purchases,Number of Website Visits per Month,Purchase in Campaign 1,Purchase in Campaign 2,Purchase in Campaign 3,Purchase in Campaign 4,Purchase in Campaign 5,Purchased,Country
7788,1983,Doctorate,Single,23536.0,1,0,06/04/2018,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,United States
5827,1958,,Divorced,35246.0,1,1,4/03/2021,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,Spain
2958,1978,,Single,28442.0,2,0,2/04/2021,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,United States
4954,1956,,Single,48195.0,1,1,1/04/2021,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,United States
3139,1982,,Single,74116.0,0,0,12/02/2023,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,Spain
9952,1947,Master's,Married,78093.0,0,0,12/11/2020,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,Spain
8180,1952,Master's,Divorced,59354.0,1,1,11/03/2023,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,
3276,1976,,Married,36301.0,1,0,10/04/2023,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,Spain
4994,1943,Master's,Single,77598.0,0,0,10/01/2020,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,United States
3598,1972,,Single,62710.0,0,1,5/04/2023,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,United States
945,1965,,Married,36317.0,0,1,5/04/2023,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,United States
5048,1971,Doctorate,Single,42767.0,2,0,05/11/2020,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,Spain
6214,1982,Master's,Single,43815.0,1,0,04/05/2020,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,United States
6230,1971,,Divorced,44421.0,1,1,2/03/2023,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,United States
2968,1943,Doctorate,Divorced,48948.0,0,0,02/01/2020,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,Brazil
8800,1943,Doctorate,Divorced,48948.0,0,0,02/01/2020,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,Spain
1907,1950,Master's,Divorced,63120.0,0,1,09/03/2022,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,United States
10478,1950,Doctorate,Single,55517.0,1,1,09/08/2022,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,Spain
4188,1957,,Single,36864.0,0,1,8/07/2022,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,Brazil
8720,1978,,Married,65120.0,0,0,08/01/2019,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,Argentina
2225,1977,,Divorced,82582.0,0,0,06/07/2018,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,Brazil
4790,1958,,Divorced,79803.0,0,1,06/02/2018,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,United States
1131,1967,Doctorate,Single,52569.0,0,1,04/05/2018,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,Spain
202,1948,Doctorate,Divorced,82032.0,0,0,04/05/2018,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,Argentina
9589,1948,Doctorate,Divorced,82032.0,0,0,04/05/2018,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,Argentina
3900,1972,,Single,65685.0,0,1,3/07/2021,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,Chile
9958,1972,,Single,65685.0,0,1,3/07/2021,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,Brazil
8955,1957,Doctorate,Married,40451.0,0,2,2/03/2021,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,United States
10033,1973,,Divorced,31163.0,1,0,2/07/2021,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,Germany
5751,1973,,Divorced,31163.0,1,0,2/07/2021,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,Chile
3308,1952,,Single,35704.0,1,1,01/03/2018,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,Spain
7297,1973,,Single,7500.0,1,0,12/03/2023,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,Spain
8008,1983,,Married,36075.0,1,0,12/09/2020,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,United States
1232,1982,Doctorate,Married,70038.0,0,0,10/04/2023,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,Germany
2345,1982,Doctorate,Married,70038.0,0,0,10/04/2023,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,Brazil
1628,1971,,Married,71796.0,0,0,10/01/2023,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,Spain
5081,1967,,Married,47821.0,1,1,10/05/2022,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,United States
839,1975,Doctorate,Single,45503.0,1,0,9/04/2023,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,United States
3706,1978,,Single,28647.0,1,0,08/01/2023,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,United States
5154,1972,Master's,Divorced,37760.0,1,0,08/11/2020,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,United States
8584,1952,Doctorate,Married,85431.0,0,0,06/08/2020,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,United States
6583,1955,,Single,72635.0,0,0,06/03/2020,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,United States
3433,1955,,Single,72635.0,0,0,06/03/2020,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,United States
10486,1948,,Single,77142.0,0,0,5/07/2023,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,United States
8687,1978,,Married,53172.0,0,1,05/06/2020,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,Argentina
7842,1968,,Single,36065.0,1,1,3/08/2023,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,United States
3749,1973,,Married,73926.0,0,0,03/02/2020,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,Chile
1331,1977,,Single,35790.0,1,0,01/02/2020,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,Brazil
5995,1962,,Divorced,39552.0,1,1,12/04/2022,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,United States
8985,1964,,Married,68316.0,0,1,11/04/2019,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,United States
2798,1977,Doctorate,Married,102160.0,0,0,11/02/2019,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,Spain
7108,1965,Master's,Divorced,51390.0,1,1,09/08/2019,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,Spain
2781,1981,,Single,72066.0,0,0,6/04/2021,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,Spain
3623,1976,,Married,21675.0,1,0,06/11/2018,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,Argentina
194,1965,,Single,48006.0,1,1,06/09/2018,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,United States
10833,1975,,Single,65106.0,0,1,5/04/2021,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,United States
2315,1960,,Divorced,58401.0,0,1,04/04/2022,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,United States
6336,1960,,Single,29315.0,1,1,04/06/2018,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,Spain
10738,1951,Master's,Single,49389.0,1,1,8/07/2023,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,Brazil
8286,1965,Doctorate,Married,51717.0,0,1,08/05/2022,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,Spain
2166,1960,,Divorced,46779.0,1,1,07/08/2020,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,Spain
10691,1960,Master's,Single,28520.0,1,1,6/02/2023,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,United States
9739,1963,,Single,34377.0,0,1,01/01/2023,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,United States
1829,1961,Doctorate,Divorced,54959.0,0,1,01/01/2023,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,United States
6260,1955,Master's,Married,82384.0,0,0,11/04/2022,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,Brazil
10448,1956,,Single,46998.0,0,1,10/04/2022,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,United States
1343,1968,,Married,58554.0,1,1,9/03/2022,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,
4749,1968,,Married,58554.0,1,1,9/03/2022,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,Argentina
531,1954,Doctorate,Divorced,57333.0,0,1,9/04/2022,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,United States
6905,1994,,Married,80685.0,0,0,8/04/2022,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,United States
1045,1965,,Married,52117.0,0,1,8/03/2022,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,United States
4012,1972,Doctorate,Married,62220.0,0,1,08/11/2019,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,Germany
5529,1946,Doctorate,Married,64014.0,2,1,06/10/2018,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,Chile
4001,1946,Doctorate,Married,64014.0,2,1,06/10/2018,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,Spain
10420,1955,Master's,Divorced,46390.0,0,1,05/05/2018,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,
7723,1979,,Married,75507.0,0,0,05/02/2018,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,Germany
2963,1979,,Married,75507.0,0,0,05/02/2018,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,Brazil
10634,1951,Master's,Single,59412.0,0,0,4/04/2021,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,United States
5180,1968,Doctorate,Divorced,50616.0,0,1,4/04/2021,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,United States
6866,1969,Master's,Married,35924.0,1,1,3/04/2021,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,Spain
1328,1982,,Single,57937.0,0,1,2/03/2021,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,Spain
1139,1984,Doctorate,Single,73356.0,0,0,02/06/2018,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,United States
4961,1974,Master's,Married,21255.0,1,0,1/04/2021,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,United States
5177,1974,Master's,Single,58494.0,0,1,12/04/2020,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,Spain
2075,1969,,Single,72460.0,0,0,11/02/2023,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,Spain
3428,1991,Doctorate,Married,68682.0,0,0,10/06/2020,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,United States
4500,1991,Doctorate,Married,68682.0,0,0,10/06/2020,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,United States
7369,1981,Master's,Single,36959.0,1,0,10/02/2020,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,United States
4381,1971,Doctorate,Single,46463.0,1,1,08/05/2022,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,United States
9964,1979,,Single,61825.0,0,1,08/07/2020,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,United States
1630,1979,,Single,61825.0,0,1,08/07/2020,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,United States
5012,1989,,Single,28691.0,1,0,07/04/2020,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,United States
6918,1989,,Single,28691.0,1,0,07/04/2020,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,United States
7822,1976,,Married,54058.0,0,1,06/04/2020,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,United States
10156,1975,,Single,84196.0,0,1,06/03/2020,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,United States
3033,1963,Master's,Married,38620.0,0,0,05/11/2020,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,Brazil
4119,1963,Master's,Married,38620.0,0,0,05/11/2020,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,Germany
11110,1973,,Single,3502.0,1,0,4/07/2023,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,Argentina
332,1957,,Single,47743.0,0,1,3/04/2023,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,United States
737,1949,Doctorate,Single,80360.0,0,0,03/03/2020,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,United States
10319,1971,,Single,66303.0,0,1,2/03/2023,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,United States
2683,1969,,Single,52413.0,0,2,02/02/2020,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,Chile
3445,1956,,Single,60714.0,0,0,1/02/2023,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,Spain
10913,1984,Master's,Single,31385.0,1,0,12/05/2019,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,United States
4427,1995,,Single,83257.0,0,0,9/04/2022,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,United States
8717,1975,Doctorate,Single,80427.0,0,1,09/05/2019,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,Argentina
2066,1949,,Married,38823.0,0,1,8/02/2022,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,United States
3340,1977,,Single,42014.0,1,0,8/02/2022,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,Chile
8685,1977,,Single,42014.0,1,0,8/02/2022,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,Spain
4149,1948,Doctorate,Married,76140.0,0,0,5/07/2021,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,United States
8726,1964,,Divorced,41713.0,1,1,4/07/2021,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,Chile
2295,1954,Doctorate,Single,62670.0,0,1,02/02/2018,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,Spain
3283,1972,,Single,70932.0,0,1,1/04/2021,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,United States
1915,1951,Doctorate,Single,78939.0,0,0,12/04/2020,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,Germany
800,1960,,Married,44512.0,1,1,8/02/2023,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,Spain
9166,1968,,Single,63967.0,0,1,08/09/2020,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,United States
5147,1948,,Single,90842.0,0,0,7/07/2023,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,United States
13,1947,Doctorate,Divorced,25358.0,0,1,7/04/2023,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,Spain
8557,1982,,Single,,1,0,6/02/2023,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,Brazil
8724,1982,,Single,28567.0,1,0,6/02/2023,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,United States
9381,1978,,Single,66373.0,1,1,06/03/2020,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,Brazil
9384,1978,,Single,66373.0,1,1,06/02/2020,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,Brazil
3560,1952,,Married,83844.0,0,0,05/02/2020,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,Germany
241,1952,,Married,83844.0,0,0,05/01/2020,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,United States
7521,1952,,Married,83844.0,0,0,05/02/2020,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,Chile
9799,1968,Doctorate,Divorced,83664.0,1,1,05/08/2020,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,United States
5123,1951,Master's,Single,27450.0,0,0,4/03/2023,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,United States
448,1978,Doctorate,Single,54880.0,1,0,03/01/2020,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,United States
4837,1965,Doctorate,Single,71322.0,0,1,02/01/2023,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,United States
9365,1976,Doctorate,Single,60000.0,0,1,12/04/2022,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,United States
8932,1969,Master's,Married,65176.0,0,1,10/09/2022,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,Spain
7055,1952,Doctorate,Married,61010.0,0,1,10/09/2019,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,Chile
3537,1981,,Married,31089.0,1,0,8/02/2022,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,United States
9081,1988,,Single,20518.0,1,0,5/04/2021,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,United States
4988,1948,Doctorate,Single,34469.0,1,1,05/04/2018,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,Spain
1050,1952,,Single,28332.0,0,0,4/02/2021,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,Germany
5610,1965,,Married,33456.0,1,1,4/04/2021,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,Argentina
3526,1968,Doctorate,Single,38443.0,1,1,1/03/2021,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,United States
5136,1973,,Single,65333.0,0,1,1/02/2021,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,Chile
1411,1952,,Divorced,82623.0,0,0,11/10/2020,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,United States
701,1971,,Single,73691.0,0,1,11/06/2020,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,United States
6203,1947,,Married,74485.0,0,0,08/01/2023,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,United States
7192,1955,,Married,65748.0,0,1,4/03/2023,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,United States
5181,1982,,Single,24367.0,1,0,03/05/2022,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,United States
9220,1971,,Single,91700.0,0,0,1/02/2023,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,United States
7734,1993,,Married,79244.0,0,0,12/04/2022,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,Brazil
10446,1957,Doctorate,Single,82017.0,0,0,11/07/2019,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,Chile
5524,1957,,Single,58138.0,0,0,09/04/2019,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,
3830,1953,Master's,Single,59354.0,0,2,4/04/2021,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,Chile
5186,1955,Doctorate,Single,58482.0,0,1,03/03/2018,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,Chile
8514,1976,,Married,29478.0,1,0,1/02/2021,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,United States
7165,1972,,Married,64474.0,0,1,10/04/2023,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,United States
10236,1975,Master's,Single,31160.0,1,0,09/01/2023,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,Spain
2392,1972,,Single,40321.0,1,1,7/07/2023,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,United States
1920,1972,,Single,40321.0,1,1,7/07/2023,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,United States
3673,1971,,Single,55239.0,0,1,7/02/2023,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,Spain
1453,1943,Doctorate,Divorced,57513.0,0,0,07/06/2020,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,United States
4518,1979,,Married,85693.0,0,1,04/05/2022,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,Chile
8969,1977,,Single,71855.0,0,1,01/01/2023,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,Spain
387,1976,,Single,7500.0,0,0,11/07/2022,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,
1079,1971,Doctorate,Single,71969.0,0,1,10/03/2022,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,Argentina
164,1977,Doctorate,Single,28973.0,0,0,10/07/2022,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,United States
3434,1951,,Single,80872.0,0,0,05/05/2018,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,United States
5721,1956,Doctorate,Single,84117.0,0,0,05/11/2018,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,Chile
8418,1958,,Single,38741.0,1,1,3/02/2021,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,Germany
5300,1973,Master's,Single,38961.0,1,0,12/02/2023,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,United States
10424,1968,,Single,75922.0,0,0,12/09/2020,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,Spain
11171,1965,Master's,Single,56962.0,2,1,10/11/2020,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,Brazil
1600,1965,Master's,Single,56962.0,2,1,10/11/2020,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,Spain
7851,1949,,Divorced,70165.0,0,0,9/04/2023,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,United States
10701,1973,,Single,65308.0,0,0,09/11/2020,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,
891,1951,Master's,Married,29298.0,1,1,09/07/2020,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,United States
6912,1967,Doctorate,Single,63246.0,0,2,08/05/2022,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,United States
5967,1952,,Married,33402.0,1,1,07/05/2022,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,Germany
2109,1990,,Single,96843.0,0,0,4/04/2023,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,United States
6292,1986,Doctorate,Single,82333.0,0,0,3/02/2023,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,Germany
8537,1949,,Divorced,72643.0,0,0,2/03/2023,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,United States
9576,1982,Doctorate,Married,32313.0,1,0,02/11/2020,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,United States
5935,1956,Master's,Single,55284.0,0,1,12/04/2022,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,Argentina
10264,1979,,Divorced,15287.0,1,0,10/07/2020,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,Spain
234,1979,,Divorced,15287.0,1,0,10/07/2020,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,United States
3202,1987,Doctorate,Single,51563.0,0,0,10/01/2019,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,Spain
1103,1976,Master's,Single,81929.0,1,0,09/09/2022,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,Brazil
610,1953,Doctorate,Married,53593.0,1,1,08/07/2019,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,Brazil
4480,1973,Master's,Single,60432.0,0,1,03/09/2018,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,Spain
10660,1957,Master's,Single,66726.0,1,1,01/07/2018,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,United States
9353,1959,,Single,62450.0,0,1,01/06/2018,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,Argentina
4120,1975,,Single,49514.0,1,0,12/02/2023,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,Argentina
2836,1972,Doctorate,Single,43269.0,1,0,09/01/2023,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,Germany
9579,1959,Doctorate,Single,33762.0,2,1,07/07/2020,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,Chile
5841,1966,,Married,60894.0,0,1,06/01/2023,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,United States
3174,1959,,Married,87771.0,0,1,5/04/2023,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,United States
5536,1959,,Married,87771.0,0,1,5/04/2023,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,Chile
2061,1955,,Single,50737.0,0,1,05/11/2020,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,United States
8477,1956,,Divorced,26150.0,2,1,03/11/2020,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,United States
640,1951,,Single,57304.0,0,1,03/11/2020,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,United States
3828,1951,,Single,71107.0,0,1,2/02/2023,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,United States
4093,1975,Master's,Married,53253.0,1,1,02/11/2020,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,Chile
8624,1958,,Single,81320.0,0,0,02/06/2020,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,Spain
2802,1992,,Single,87000.0,0,0,12/03/2022,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,Brazil
368,1974,,Single,40049.0,0,1,11/09/2022,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,Argentina
3599,1970,,Single,63684.0,0,1,11/03/2022,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,United States
3389,1970,,Single,69016.0,0,1,11/04/2022,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,United States
